Date,Open,High,Low,Close,Adj Close,Volume
31-08-2012,23.830357,23.878571,23.473213,23.758572,20.339182,338321200
04-09-2012,23.777143,24.112143,23.732143,24.106071,20.636667,367892000
05-09-2012,24.127501,24.155357,23.914286,23.936787,20.491749,336375200
06-09-2012,24.041786,24.224644,23.957144,24.1525,20.67642,391196400
07-09-2012,24.21607,24.374287,24.134644,24.30143,20.803915,329666400
10-09-2012,24.301786,24.403214,23.646429,23.669287,20.262754,487998000
11-09-2012,23.753929,23.932142,23.446428,23.592501,20.197014,503983200
12-09-2012,23.816071,23.924999,23.428572,23.92107,20.478296,712233200
13-09-2012,24.191786,24.482143,24.098928,24.392143,20.881577,598360000
14-09-2012,24.64143,24.892143,24.567499,24.688572,21.135342,600474000
17-09-2012,24.976786,24.992857,24.807501,24.992144,21.39522,398031200
18-09-2012,24.995714,25.083214,24.872143,25.068214,21.460342,373503200
19-09-2012,25.009287,25.1425,24.984644,25.075001,21.46615,326874800
20-09-2012,24.969999,25.002144,24.772142,24.953571,21.36219,336568400
21-09-2012,25.086071,25.18107,24.977142,25.003214,21.404692,571589200
24-09-2012,24.530714,24.825714,24.392857,24.67107,21.120354,639766400
25-09-2012,24.580713,24.742144,24.035713,24.055,20.592953,518789600
26-09-2012,23.883572,24.024643,23.614286,23.75643,20.337351,576503200
27-09-2012,23.724644,24.363214,23.583929,24.332857,20.830812,594090000
28-09-2012,24.241072,24.325357,23.8125,23.825001,20.396051,535110800
01-10-2012,23.969999,24.169643,23.446428,23.549643,20.16032,543594800
02-10-2012,23.63607,23.798214,23.237499,23.618214,20.219028,627992400
03-10-2012,23.745001,23.995001,23.665358,23.980356,20.529047,424281200
04-10-2012,23.973213,24.080357,23.769644,23.814285,20.386879,370725600
05-10-2012,23.757143,23.785713,23.26,23.306786,19.952415,594006000
08-10-2012,23.102858,23.127144,22.718214,22.791786,19.511541,637994000
09-10-2012,22.808929,22.874643,22.269644,22.708929,19.440607,838597200
10-10-2012,22.847857,23.035,22.75,22.889643,19.595318,510356000
11-10-2012,23.089287,23.114286,22.432142,22.432142,19.203659,546081200
12-10-2012,22.484285,22.692142,22.332144,22.489643,19.25288,460014800
15-10-2012,22.583929,22.683214,22.280357,22.67,19.407284,432502000
16-10-2012,22.691786,23.225,22.535713,23.206785,19.866808,549771600
17-10-2012,23.173929,23.313929,23,23.021786,19.708439,389037600
18-10-2012,22.842501,22.930714,22.5,22.594286,19.342468,476624400
19-10-2012,22.5375,22.563213,21.772142,21.780001,18.64537,744086000
22-10-2012,21.872143,22.692142,21.812857,22.643929,19.384962,546730800
23-10-2012,22.535713,22.639286,21.84643,21.905714,18.752995,707145600
24-10-2012,22.194286,22.376785,21.808571,22.029642,18.859089,558527200
25-10-2012,22.142857,22.214287,21.626785,21.769285,18.636202,656325600
26-10-2012,21.765356,21.928572,21.107143,21.571428,18.466818,1018432800
31-10-2012,21.245714,21.498571,20.989286,21.261429,18.201431,510003200
01-11-2012,21.365,21.535713,21.220358,21.305,18.238741,361298000
02-11-2012,21.281786,21.319643,20.526787,20.6,17.635204,599373600
05-11-2012,20.84,20.991785,20.628571,20.879286,17.874298,529135600
06-11-2012,21.079643,21.097857,20.717501,20.816071,17.820173,374917200
07-11-2012,20.494286,20.519285,19.848213,19.928572,17.138329,793648800
08-11-2012,20.022499,20.079643,19.1175,19.205357,16.516369,1056146000
09-11-2012,19.300714,19.817142,19.061428,19.537857,16.802322,929913600
12-11-2012,19.791071,19.803572,19.237499,19.386786,16.672405,515802000
13-11-2012,19.246786,19.66,19.155714,19.389286,16.674551,532949200
14-11-2012,19.482143,19.551786,19.149286,19.174286,16.489651,477170400
15-11-2012,19.1975,19.267857,18.665001,18.772142,16.143816,789910800
16-11-2012,18.757143,18.928572,18.0625,18.845715,16.207085,1266893600
19-11-2012,19.311071,20.267857,19.281429,20.204643,17.375748,823317600
20-11-2012,20.425358,20.426786,19.806429,20.032499,17.227707,642754000
21-11-2012,20.151787,20.263214,19.878571,20.060715,17.251968,373002000
23-11-2012,20.256071,20.428572,20.092857,20.410713,17.552959,272826400
